,level_0,index,state,state_location,id,backers_count,parent_id_category,converted_pledged_amount,pledged,name_category,goal,thumb_photo,score,fascia
1971,1971,1971,failed,Lombardia,1876524591,7,fashion,3220,2730.0,Footwear,30000.0,https://ksr-ugc.imgix.net/assets/017/595/471/9c99f30c0ffd113a0085978071ec031f_original.png?crop=faces&w=48&h=27&fit=crop&v=1500717049&auto=format&q=92&s=1940deb57f91a82c0c83949ebf94507b,123.957921143548,Alta
1972,1972,1972,successful,Lombardia,1878405996,297,technology,58513,52744.0,Gadgets,50000.0,https://ksr-ugc.imgix.net/assets/013/909/312/2835779fae60d8ff650c437f91a761f5_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1475682819&auto=format&q=92&s=7998d0cf4db870679163675c2eb683c4,15.4626645222813,Alta
1973,1973,1973,successful,Lombardia,1878833163,40,crafts,3107,2720.0,Theater,2500.0,https://ksr-ugc.imgix.net/assets/023/328/899/d5fe9dcbf4f0847bf298e2aab541f216_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542900017&auto=format&frame=1&q=92&s=203d0a4cff53923c09047142beb24100,94.2970350987389,Bassa
1974,1974,1974,successful,Piemonte,1879793719,29,technology,2838,2500.88,Web,2500.0,https://ksr-ugc.imgix.net/assets/012/226/895/939ad8c590a933adaea30fea6a1b6f3c_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463744065&auto=format&q=92&s=935040006a81575a14d565f88c7855a2,0.0,Bassa
1975,1975,1975,failed,Sicilia,1880796614,2,food,26,22.0,Restaurants,30000.0,https://ksr-ugc.imgix.net/assets/017/475/917/50099da98c2f3bd746990f497abb3f69_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1499861319&auto=format&q=92&s=1cd37934418a332d447ac3fb87b65aa1,14.8924150940595,Alta
1976,1976,1976,failed,Veneto,1881649222,13,theater,131,118.0,Festivals,1000.0,https://ksr-ugc.imgix.net/assets/025/227/552/b32eee4139b309e2ab86a1e12a4e7252_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1558525535&auto=format&frame=1&q=92&s=92b568798720640d73b91f015ca26ff5,6.46762747811439,Bassa
1977,1977,1977,failed,Lombardia,1882491847,0,fashion,0,0.0,Accessories,45000.0,https://ksr-ugc.imgix.net/assets/012/246/633/89a1f73e5d0d55f41132d84f5800dab1_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463746080&auto=format&q=92&s=5dd64dd47d0744ae89f7c2536e5dc1cd,0.0,Alta
1978,1978,1978,failed,Lazio,1883097362,0,games,0,0.0,Mobile Games,10000.0,https://ksr-ugc.imgix.net/assets/014/227/442/98d210ed17427daeeaf521dc8a52427e_original.png?crop=faces&w=48&h=27&fit=crop&v=1477230991&auto=format&q=92&s=50371653fa601175ce15eef37f8fc104,36.5258175449954,Media
1979,1979,1979,successful,Lombardia,1883178033,65,fashion,10904,9524.0,Ready-to-wear,9000.0,https://ksr-ugc.imgix.net/assets/012/316/087/651415203f2f9025e6e69598280bdd98_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755548&auto=format&q=92&s=9b9bf4b3a87dcc78b3e1691af267d640,155.844960431645,Media
1980,1980,1980,successful,Lombardia,1883371751,76,music,3669,3029.07,Rock,2700.0,https://ksr-ugc.imgix.net/assets/019/323/226/22306598c891a1e081f690f3cc4959d3_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1521978917&auto=format&frame=1&q=92&s=b4c83c50f7de194feda755706e7e86f4,28.5935448094585,Bassa
1981,1981,1981,failed,Piemonte,1884713316,4,games,349,300.0,Live Games,100000.0,https://ksr-ugc.imgix.net/assets/018/602/978/df78912e6e892680b23099ed4c1b5f26_original.gif?crop=faces&w=48&h=27&fit=crop&v=1507121861&auto=format&frame=1&q=92&s=07b0b3007fb9e5c525b966cec3122fa9,20.2138601829743,Alta
1982,1982,1982,failed,Piemonte,1884832032,0,fashion,0,0.0,Accessories,599.0,https://ksr-ugc.imgix.net/assets/015/071/619/47c9d5e2db5cebf88883203875e75faf_original.png?crop=faces&w=48&h=27&fit=crop&v=1483648144&auto=format&q=92&s=8fde5bbfa4ccf9446e7125130a982611,8.13252686312748,Bassa
1983,1983,1983,failed,Piemonte,1886507486,10,publishing,850,805.0,Translations,12000.0,https://ksr-ugc.imgix.net/assets/014/227/831/3ff85a4db0e811462b08de0f08d20028_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1477401268&auto=format&q=92&s=ebf3966c09e33e9b5d02a577a75a92e7,14.4111292354993,Media
1984,1984,1984,successful,Piemonte,1887754342,385,games,38728,34476.0,Tabletop Games,9000.0,https://ksr-ugc.imgix.net/assets/024/780/634/f1a67d21d9027ce55b7771ce7d6aa864_original.png?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1555357982&auto=format&frame=1&q=92&s=b4187a82d41cd9ca78c40f2e17e406fd,27.8646505497194,Media
1985,1985,1985,failed,Lombardia,1888261403,0,Film & Video,0,0.0,Drama,15000.0,https://ksr-ugc.imgix.net/assets/012/434/574/737b5855dbf1990fcf082ca02deeb6ba_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463760992&auto=format&q=92&s=bcefcab52ef42e04015999dfebe9e676,0.15527911944784,Media
1986,1986,1986,failed,Piemonte,1888634893,0,Film & Video,0,0.0,Drama,3200.0,https://ksr-ugc.imgix.net/assets/012/384/520/76e640074e603e79f678732344bf95c0_original.png?crop=faces&w=48&h=27&fit=crop&v=1463758268&auto=format&q=92&s=65a108bc8e8dd3bebf3345a2fce991c1,108.420910348905,Media
1987,1987,1987,failed,Lazio,1891359056,0,food,0,0.0,Drinks,50000.0,https://ksr-ugc.imgix.net/assets/012/225/520/8141c7d827c0cd990f221f2c648d2462_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463743915&auto=format&q=92&s=ed748a885023a9e668505fa5260ad72e,0.0,Alta
1988,1988,1988,successful,Lombardia,1891531118,67,design,5394,4803.0,Product Design,4500.0,https://ksr-ugc.imgix.net/assets/025/690/030/3f7963f68c219a0478fc2ad962e74b42_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1562143261&auto=format&frame=1&q=92&s=beac19595de3a708f96e338c8b767f8b,17.2896627671989,Media
1989,1989,1989,failed,Lombardia,1892521286,19,crafts,579,469.0,DIY,10000.0,https://ksr-ugc.imgix.net/assets/020/427/700/e2d0eff47490942646cd5a0127e2e7b3_original.png?crop=faces&w=48&h=27&fit=crop&v=1520069877&auto=format&q=92&s=29eedb9b9714b05f339e455d61964bd2,67.6973927816651,Media
1990,1990,1990,failed,Lazio,1893526714,5,food,175,156.0,Farmer's Markets,1500.0,https://ksr-ugc.imgix.net/assets/024/389/383/98b422e3b18355d02967e01e9f166f5f_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1552408104&auto=format&frame=1&q=92&s=85c8f74d1355762dbdfa89d33ec92921,24.6068432778922,Bassa
1991,1991,1991,failed,Sicilia,1893716818,2,publishing,34,30.0,Letterpress,2850.0,https://ksr-ugc.imgix.net/assets/012/246/492/44273749c68e7f7f690ea4eede492d89_original.png?crop=faces&w=48&h=27&fit=crop&v=1463746065&auto=format&q=92&s=51938b07b339b429cd4a1cd74aa1cc13,112.115340176538,Bassa
1992,1992,1992,failed,Lazio,1894746042,2,technology,12,11.0,Apps,35000.0,https://ksr-ugc.imgix.net/assets/021/437/355/7ac2a4c2748e97b737ee5ace8dce35ba_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1529520036&auto=format&frame=1&q=92&s=094e35aa22f510d40f94f95111f18a74,-4.26239483436112,Alta
1993,1993,1993,failed,Lombardia,1894834176,0,art,0,0.0,Installations,20000.0,https://ksr-ugc.imgix.net/assets/012/182/273/1ffaa4f4fc92fd956a54cfd299ff2972_original.png?crop=faces&w=48&h=27&fit=crop&v=1463739787&auto=format&q=92&s=75a0430d3b70d926cf0f2b52f2d1f8d3,0.0,Alta
1994,1994,1994,failed,Veneto,1895864918,1,technology,359,340.0,Hardware,15000.0,https://ksr-ugc.imgix.net/assets/014/700/959/87a05d6a96023c0b46c55fd1f8b7dc38_original.png?crop=faces&w=48&h=27&fit=crop&v=1480409905&auto=format&q=92&s=3d443b1d4ea5a85bfde273fc29334621,0.0,Media
1995,1995,1995,failed,Lombardia,1896088938,6,fashion,3951,3670.0,Jewelry,20000.0,https://ksr-ugc.imgix.net/assets/012/275/774/6d3c65b5f0c0ef965a2d798a0f0e3c0f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463749543&auto=format&q=92&s=acb9f5ae0a2707adc926aff40ffecda6,14.3798783743435,Alta
1996,1996,1996,successful,Lombardia,1896976292,34,games,1090,956.0,Tabletop Games,100.0,https://ksr-ugc.imgix.net/assets/021/214/918/bb231d512b514d9c2a27edc7e61ba0ca_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1526225615&auto=format&frame=1&q=92&s=6bda564ad571a4c05ff4d9749cab614d,-8.9661540964095,Bassa
1997,1997,1997,failed,Lombardia,1897769295,11,games,524,446.0,Playing Cards,3880.0,https://ksr-ugc.imgix.net/assets/018/068/733/110791cf365f6d37c340fb19fe70acb4_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1504911408&auto=format&q=92&s=e4b8625619ff547d5c81447ac5d22b8c,0.0,Media
1998,1998,1998,failed,Piemonte,1897826581,1,technology,1,1.0,Apps,6000.0,https://ksr-ugc.imgix.net/assets/013/913/795/915330c8c16a963fb02dca13b1c0a1df_original.png?crop=faces&w=48&h=27&fit=crop&v=1475138470&auto=format&q=92&s=36856c72351abdb00158fe60aaef981a,64.2509999848459,Media
1999,1999,1999,failed,Piemonte,1897896717,0,games,0,0.0,Mobile Games,500.0,https://ksr-ugc.imgix.net/assets/016/035/419/10be9c21afa6fa7bdb198fabc8473bde_original.png?crop=faces&w=48&h=27&fit=crop&v=1490710970&auto=format&q=92&s=9e93b4ae5dca67474ba970dcd5920c90,-6.44126677022362,Bassa
2000,2000,2000,failed,Lazio,1898280627,1,dance,1,1.0,Residencies,3500.0,https://ksr-ugc.imgix.net/assets/014/967/097/884fb961ffd8e682f59ca0baea056af4_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1482457169&auto=format&q=92&s=8233a5e8504c23d6b8a8c24acdcf9de3,-21.2901270622793,Media
2001,2001,2001,successful,Sicilia,1898769091,51,food,4981,4357.14,Small Batch,1250.0,https://ksr-ugc.imgix.net/assets/023/484/188/924e68b0900bf0a11336f9bc6a1b6896_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1544224628&auto=format&frame=1&q=92&s=71dfc37b697a7ddf0ccd39f4a5afe9a9,11.320374896359,Bassa
2002,2002,2002,failed,Lombardia,1900673108,2,journalism,6,6.0,Web,5000.0,https://ksr-ugc.imgix.net/assets/012/797/625/f4fb0ee3ee6e6ee85ebf0d62a6486894_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1466416696&auto=format&q=92&s=cfb829a941dc2e07fd6a5eb689c18781,21.2023205364809,Media
2003,2003,2003,successful,Piemonte,1901111691,39,crafts,32268,20725.0,Technology,20000.0,https://ksr-ugc.imgix.net/assets/012/532/061/a2c8bed0311ad2cf50c7360a2b1cd71e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1464269396&auto=format&q=92&s=82d47bee69dc4109efccf7521a18e63d,0.0,Alta
2004,2004,2004,failed,Toscana,1901418329,4,food,347,311.0,Restaurants,9000.0,https://ksr-ugc.imgix.net/assets/012/437/191/f3c8cdec538c7d9563b21c59a328ee9b_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463761150&auto=format&q=92&s=c786ce7f3a2f2f3ba41428e6cc1b1649,144.0419474667,Media
2005,2005,2005,failed,Sicilia,1903184532,0,art,0,0.0,Digital Art,200.0,https://ksr-ugc.imgix.net/assets/012/324/293/9c35808a50337ff98680652b06349a5f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755688&auto=format&q=92&s=f86ed76a5ad3ef59310be26b72e568c1,155.845000001317,Bassa
2006,2006,2006,failed,Lazio,1905895828,1,Film & Video,1,1.0,Drama,30000.0,https://ksr-ugc.imgix.net/assets/018/984/799/75b54efe7cbd6dd2a317e66ea4aeb68e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1516211026&auto=format&q=92&s=692793551133b2482c034287c975522c,31.4811743888785,Alta
2007,2007,2007,failed,Lombardia,1907291475,4,Film & Video,27,25.0,Science Fiction,3000.0,https://ksr-ugc.imgix.net/assets/012/176/791/7556544fe1c463e8c072ac21acaaeeda_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739625&auto=format&q=92&s=c9b84af8118bc7b510f10939fc0f1048,56.6426980216725,Bassa
2008,2008,2008,failed,Lazio,1907562655,0,publishing,0,0.0,Art Books,2000.0,https://ksr-ugc.imgix.net/assets/014/961/634/0c3716fd0e33c16316c2535978274324_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1482433546&auto=format&q=92&s=92216a101acbd4668c9fbb750a3d8270,0.0,Bassa
2009,2009,2009,failed,Emilia-Romagna,1909202308,0,art,0,0.0,Textiles,2000.0,https://ksr-ugc.imgix.net/assets/012/176/677/e525874cffe0cd3b35dde60fdfe8239a_original.bmp?crop=faces&w=48&h=27&fit=crop&v=1463739620&auto=format&q=92&s=bf63b529b34eccf1036018d59366e7e0,56.373502482409,Bassa
2010,2010,2010,successful,Friuli Venezia Giulia,1910862558,381,fashion,55680,49679.0,Apparel,14000.0,https://ksr-ugc.imgix.net/assets/015/788/637/ef9d9c24bfad7896895d955b05b68006_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492782881&auto=format&q=92&s=2c9bc8ee1a26d5b7b584fcb05b6ce826,0.0,Media
2011,2011,2011,failed,Lombardia,1911256913,11,technology,384,362.0,Gadgets,20000.0,https://ksr-ugc.imgix.net/assets/012/278/399/21cb0ae713b5c5ff64d6dae7709059bb_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463749802&auto=format&q=92&s=7be9376258d82d992cf9a265976ef8e8,9.51793982572039,Alta
2012,2012,2012,failed,Friuli Venezia Giulia,1911470452,0,fashion,0,0.0,Footwear,6000.0,https://ksr-ugc.imgix.net/assets/018/074/021/91ffa1eb71dbf73b9c2ea3ab1cec42a9_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1503761225&auto=format&q=92&s=9012008662e2c74847df6057e3e62aa9,6.20582262259379,Media
2013,2013,2013,failed,Lazio,1912001365,37,games,24144,22085.0,Gaming Hardware,50000.0,https://ksr-ugc.imgix.net/assets/012/331/860/1316a68fb3b934c76e0e052298439614_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755837&auto=format&q=92&s=592b644cfcfe6a1dbeb2357835fb3215,0.0,Alta
2014,2014,2014,failed,Lazio,1912843726,0,technology,0,0.0,Software,10000.0,https://ksr-ugc.imgix.net/assets/012/434/277/cb0284510b5475652e999b457398d2d0_original.png?crop=faces&w=48&h=27&fit=crop&v=1463760976&auto=format&q=92&s=58aaf14c6ff8437bdef0fd1814e00e09,68.6899373112826,Media
2015,2015,2015,failed,Piemonte,1913346099,1,technology,1,1.0,Web,500.0,https://ksr-ugc.imgix.net/assets/022/547/442/500c545e9deb92906d7da2d5db8ff8d1_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1536880874&auto=format&frame=1&q=92&s=4a8b780f033ad0c4a439a807ef53a048,191.880275351319,Bassa
2016,2016,2016,failed,Emilia-Romagna,1916022226,0,games,0,0.0,Mobile Games,5000.0,https://ksr-ugc.imgix.net/assets/012/340/055/d6bc94e1a8bf81174e5d4536ecd0a0a6_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463756014&auto=format&q=92&s=01a74fcde27aa4d9e1ed7bc896ec0cab,59.9672818161749,Media
2017,2017,2017,failed,Piemonte,1917201388,2,music,2,2.0,Electronic Music,200.0,https://ksr-ugc.imgix.net/assets/015/959/904/645fbf19e4e580ae365365eee4908723_original.png?crop=faces&w=48&h=27&fit=crop&v=1490373976&auto=format&q=92&s=691172eb80e1ad31546faeedfee15ab7,9.93016666796504,Bassa
2018,2018,2018,failed,Piemonte,1917205005,0,technology,0,0.0,Apps,35000.0,https://ksr-ugc.imgix.net/assets/012/189/812/546e275290272ac0c99d8de394667117_original.png?crop=faces&w=48&h=27&fit=crop&v=1463740375&auto=format&q=92&s=6f22c5230f3bb1673daa723db54b002a,105.744853646452,Alta
2019,2019,2019,failed,Lazio,1917749377,1,food,5,5.0,Drinks,15000.0,https://ksr-ugc.imgix.net/assets/013/391/464/03bea8e63cfe33d491814ce899e9af53_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1471360134&auto=format&q=92&s=93c1d2435e0d8779cbb94c2ee0d82fb2,18.3118973178884,Media
2020,2020,2020,successful,Piemonte,1918238255,34,music,1877,1638.0,Classical Music,1600.0,https://ksr-ugc.imgix.net/assets/023/200/439/e861b3e63de764addfdad34bc4681833_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1541764818&auto=format&frame=1&q=92&s=dd32aead25ad89e5e11b3587ac90a22c,139.836187420107,Bassa
2021,2021,2021,failed,Piemonte,1919427451,2,fashion,28,26.0,Jewelry,2000.0,https://ksr-ugc.imgix.net/assets/015/822/641/375875194c6d00815279a30a60454411_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1489205054&auto=format&q=92&s=af28e9151f3894710990264ab5e8a353,0.0,Bassa
2022,2022,2022,successful,Lombardia,1919870813,51,technology,5639,5228.0,Hardware,4500.0,https://ksr-ugc.imgix.net/assets/014/622/377/5338f78b22a9618c00bcc52b3d7a725e_original.png?crop=faces&w=48&h=27&fit=crop&v=1482321803&auto=format&q=92&s=b900528f62fd8766a678672ab60fd913,2.13373975875535,Media
2023,2023,2023,successful,Lombardia,1920309249,149,design,3461,3035.0,Typography,2800.0,https://ksr-ugc.imgix.net/assets/016/596/985/91cfc10c71adc70ebacd189e16dfcb1b_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1498647877&auto=format&q=92&s=41bb78e09ea0c46529e826f3bd86572b,153.857431844461,Bassa
2024,2024,2024,failed,Sicilia,1920735084,4,technology,274,231.0,Gadgets,10000.0,https://ksr-ugc.imgix.net/assets/018/237/861/30b2b43821bd1f2ecc4fbb68d3ec7fac_original.png?crop=faces&w=48&h=27&fit=crop&v=1512228147&auto=format&q=92&s=d2c30711ad49fd3d0edbfa82e0718a38,-4.39222285310964,Media
2025,2025,2025,failed,Piemonte,1921574030,0,music,0,0.0,Classical Music,2500.0,https://ksr-ugc.imgix.net/assets/015/108/025/bd39cb8dd3e8e8ac9ab4854dd80975f9_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1484156235&auto=format&q=92&s=0d51f15c66961ad412988a9d5538ed90,13.1848740784613,Bassa
2026,2026,2026,failed,Campania,1921852562,3,publishing,3,3.0,Academic,3000.0,https://ksr-ugc.imgix.net/assets/024/522/766/bcad24e86a51b490efe6308fab927693_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1553454859&auto=format&frame=1&q=92&s=c1e0dff8818ce56c23f7562a3a4f1bee,127.326415938977,Bassa
2027,2027,2027,failed,Toscana,1923157080,1,music,7,7.0,Electronic Music,150.0,https://ksr-ugc.imgix.net/assets/016/525/240/07fe6e985cce4fc3cf79dd0cbde7ac5c_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1493892399&auto=format&q=92&s=193c973c000b6c1b3d44beb487d7a3eb,139.519612670739,Bassa
2028,2028,2028,successful,Lombardia,1923220523,46,games,2125,1795.0,Tabletop Games,1000.0,https://ksr-ugc.imgix.net/assets/019/274/243/2397b3dff7940eae267fb8dbb5acabf7_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1512331082&auto=format&q=92&s=69db310c62ead33b01d9306134eec939,0.0,Bassa
2029,2029,2029,failed,Lombardia,1925075343,2,technology,4,4.0,Apps,10000.0,https://ksr-ugc.imgix.net/assets/022/857/008/e62c2904ee14413068f8919df3856401_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1539251818&auto=format&frame=1&q=92&s=f5dc631eb148dc35a7e1f9a7f0f4a4b5,-0.134831348055201,Media
2030,2030,2030,successful,Emilia-Romagna,1925616548,59,design,5294,4512.0,Product Design,1000.0,https://ksr-ugc.imgix.net/assets/018/031/424/587f33c5c65b625108e25cf2309aa6ab_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1503666787&auto=format&q=92&s=d1951e9562aa92320af06b00da8b51d7,34.6785406504608,Bassa
2031,2031,2031,failed,Campania,1925701005,2,technology,226,200.0,DIY Electronics,25000.0,https://ksr-ugc.imgix.net/assets/012/269/076/750edba4ffc3823dcaa75d273f482c8a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463748769&auto=format&q=92&s=18af49dcea6539be5ca3db0d9a9cca98,28.8630401076981,Alta
2032,2032,2032,failed,Veneto,1926212710,1,food,10,10.0,Farms,65000.0,https://ksr-ugc.imgix.net/assets/012/304/632/fc8637c383cabd9d7bf9b785605d166a_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463754568&auto=format&q=92&s=7be00c2b2162a6dabd33bedbace099df,48.021341622901,Alta
2033,2033,2033,failed,Veneto,1926324912,28,fashion,4396,3706.75,Accessories,35000.0,https://ksr-ugc.imgix.net/assets/018/007/600/e7cd9e6886f0c2ba1980ff1d12d0a7cf_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1504601467&auto=format&q=92&s=aeba221d1aa9b132618090a9127c8cc8,8.3264510420972,Alta
2034,2034,2034,successful,Veneto,1927508982,28,publishing,441,404.0,Fiction,300.0,https://ksr-ugc.imgix.net/assets/012/239/091/6cb41bc8baeba7e422a0b7e177bb2c3b_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463745308&auto=format&q=92&s=a4dc6c79601bb0d3bafc431ef08014f5,7.62579649285269,Bassa
2035,2035,2035,failed,Calabria,1928914935,2,music,12,11.0,Pop,20000.0,https://ksr-ugc.imgix.net/assets/013/847/528/7fffb891ddadfc335354ae16d7ed90e9_original.PNG?crop=faces&w=48&h=27&fit=crop&v=1493050675&auto=format&q=92&s=8411994741a43ef1ce304360317d9f35,112.98368949838,Alta
2036,2036,2036,failed,Emilia-Romagna,1929071580,10,fashion,895,806.0,Ready-to-wear,3500.0,https://ksr-ugc.imgix.net/assets/016/169/374/634eebbb2c7f3e74e6143633a07b0ba6_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492684911&auto=format&q=92&s=5fd2e285d4c3178e7a6cde5a41c19846,43.1972776940969,Media
2037,2037,2037,successful,Toscana,1929264607,162,games,11426,10018.0,Tabletop Games,3000.0,https://ksr-ugc.imgix.net/assets/016/833/396/d6363ae6817d804dc3e06e60f9c0f661_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1496060933&auto=format&q=92&s=c3b70fafc0943e2ce225f77ed7025b4c,22.3852289465773,Bassa
2038,2038,2038,successful,Piemonte,1930132924,5290,technology,242885,218624.0,Gadgets,15000.0,https://ksr-ugc.imgix.net/assets/012/425/045/d80c7987e317eeb09738cb0428ce94b5_original.png?crop=faces&w=48&h=27&fit=crop&v=1466778821&auto=format&q=92&s=9f80c22493cb5dbdcf326332123f09ca,26.6536563689376,Media
2039,2039,2039,successful,Piemonte,1931656983,130,fashion,18774,17235.0,Ready-to-wear,15500.0,https://ksr-ugc.imgix.net/assets/012/327/367/c49d2e84f1bf13bfbcb48b2abd89b073_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755747&auto=format&q=92&s=54825b428d01b1b0cd1cafb4bd9edd2b,6.22417411080593,Alta
2040,2040,2040,successful,Umbria,1932127987,8904,games,208137,183578.0,Tabletop Games,15000.0,https://ksr-ugc.imgix.net/assets/022/151/837/bb70671de11fcf869e52f5164509c006_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542298392&auto=format&frame=1&q=92&s=cf033a604cb0182352ff2475ab4c797a,0.0,Media
2041,2041,2041,failed,Piemonte,1932191918,1,Film & Video,1,1.0,Action,75000.0,https://ksr-ugc.imgix.net/assets/012/626/247/fe74d5fe3db3c9c3c5d0e5f457a7f740_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1464975135&auto=format&q=92&s=b4c04911a2460f56a67977c4f5b22b39,13.5415926048781,Alta
2042,2042,2042,failed,Umbria,1932538378,2,art,118,101.0,Installations,15000.0,https://ksr-ugc.imgix.net/assets/022/020/513/e7068734c4a2e5ef3e80b878825f165d_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1532543896&auto=format&frame=1&q=92&s=bc854a4b777f089867c88cdce4cb1617,15.2186355240871,Media
2043,2043,2043,successful,Trentino-Alto Adige,1932605258,183,publishing,9604,8643.0,Art Books,6500.0,https://ksr-ugc.imgix.net/assets/016/156/265/7dd6a06b2d29fe83bb5a9dd1c2fced58_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1491473299&auto=format&q=92&s=367acb6ba9a5123d857d1d37f87e573a,50.0066837564046,Media
